altitude,co,co_aux,co_working,gas_temp,gps_fix,heading,humidity,latitude,lonet_bat,longitude,no2,no2_aux,no2_working,pm1,pm10,pm2_5,w_pm1,w_pm10,w_pm2_5,sample_flow_rate,sampling_period,speed,temp,date,retries,timestamp,id,last_organicity_sync
50.9,667.53253,348,441.5,261.5,1,313.7,32.2,51.522659,98,-0.1547,548.9823,396.4,422.2,1.556,9.109,5.538,0,0,0,0.746,42.564,0.72,7.5,20170117123512,0,2017-01-17 12:35:20.25951+00,1,
52.2,618.45636,351.3,431.8,261.5,1,225.1,32.6,51.522583,93,-0.154575,520.71326,399.6,415.7,1.117,9.628,5.804,0,0,0,0.776,41.087,0.24,7.4,20170117123430,0,2017-01-17 12:34:41.111963+00,1,
51.2,683.89117,354.5,444.7,258.2,1,58.6,32.4,51.522671,93,-0.154783,506.57895,396.4,412.5,1.086,23.811,6.455,0,0,0,0.773,39.463,0.2,7.4,20170117123349,0,2017-01-17 12:33:58.397437+00,1,
51.3,1305.5204,364.2,567.2,255,1,250.1,31.6,51.522678,90,-0.15484,577.25122,396.4,428.6,2.311,17.653,7.868,0,0,0,0.753,39.946,0.56,7.4,20170117123309,0,2017-01-17 12:33:17.864413+00,1,
49.7,749.32587,351.3,457.6,258.2,1,176.1,31.2,51.522713,91,-0.154835,534.84784,393.2,418.9,1.444,12.554,4.902,0,0,0,0.816,41.003,0.85,7.4,20170117123229,0,2017-01-17 12:32:36.40263+00,1,
49.4,831.11914,351.3,473.7,261.5,1,163.2,32,51.522724,92,-0.154778,492.44449,396.4,409.3,0.788,14.126,4.546,0,0,0,0.81,39.346,0.5,7.3,20170117123148,0,2017-01-17 12:31:57.902045+00,1,
49.6,585.7392,348,425.4,258.2,1,241.8,31.6,51.522781,93,-0.154833,478.31003,396.4,406.1,1.702,10.655,6.173,0,0,0,0.762,39.106,0.09,7.3,20170117123109,0,2017-01-17 12:31:17.297684+00,1,
50.5,520.30457,344.8,412.5,255,1,185.5,30.5,51.522781,91,-0.154832,492.44449,399.6,409.3,0.718,9.967,3.91,0,0,0,0.82,39.504,0.63,7.2,20170117123030,0,2017-01-17 12:30:37.821752+00,1,
58.1,471.22861,351.3,402.8,258.2,1,112.7,29.4,51.522747,90,-0.154763,464.17557,396.4,402.8,1.125,8.121,4.897,0,0,0,0.747,40.008,0.54,7.1,20170117122950,0,2017-01-17 12:29:58.431344+00,1,
65.1,634.81519,351.3,435.1,261.5,1,167.1,29.1,51.522747,91,-0.154812,492.44449,393.2,409.3,3.071,10.726,7.872,0,0,0,0.646,41.243,0.46,7.4,20170117122910,0,2017-01-17 12:29:18.704557+00,1,
68.1,602.0979,348,428.6,258.2,1,194.9,28.5,51.522629,91,-0.154728,478.31003,393.2,406.1,3.078,18.868,9.299,0,0,0,0.667,39.069,0.24,7.2,20170117122829,0,2017-01-17 12:28:37.224289+00,1,
68.6,1370.955,348,580.1,258.2,1,145.9,30.1,51.522671,92,-0.154713,506.57895,396.4,412.5,2.542,15.428,6.061,0,0,0,0.763,39.987,0.5,7.5,20170117122750,0,2017-01-17 12:27:57.867595+00,1,
71.5,749.32587,344.8,457.6,258.2,1,176.9,28.8,51.522743,90,-0.15476,520.71326,396.4,415.7,0.684,7.538,3.755,0,0,0,0.832,41.119,0.46,7.4,20170117122709,0,2017-01-17 12:27:18.659368+00,1,
72.3,651.17389,348,438.3,258.2,1,140.8,27.8,51.52301,90,-0.15498,534.84784,399.6,418.9,1.254,13.675,6.828,0,0,0,0.801,39.645,0.98,7.5,20170117122628,0,2017-01-17 12:26:38.539163+00,1,
77.8,618.45636,351.3,431.8,258.2,1,357.5,25.7,51.522724,98,-0.154812,506.57895,393.2,412.5,4.242,10.293,7.786,0,0,0,0.651,44.788,0.96,7.5,20170117122549,0,2017-01-17 12:25:57.180656+00,1,
79.2,978.34711,348,502.7,258.2,1,329.3,24.3,51.52264,92,-0.154687,506.57895,399.6,412.5,328.016,382.964,379.544,0,0,0,0.67,41.523,0.26,7.5,20170117122504,0,2017-01-17 12:25:17.714718+00,1,
80.1,585.7392,348,425.4,258.2,1,323.8,23.6,51.522709,91,-0.154768,478.31003,396.4,406.1,3.432,23.738,7.805,0,0,0,0.685,38.185,1.43,7.4,20170117122422,0,2017-01-17 12:24:30.576999+00,1,
0,784.04913,348,457.6,293.7,0,0,17.9,0,69,0,396.98563,399.6,386.7,0,0,0,0,0,0,0,0,0,24.4,19800106000053,0,2017-01-17 12:24:13.496794+00,4,
80.1,683.89117,357.7,444.7,258.2,1,317.2,24,51.522724,91,-0.154663,506.57895,393.2,412.5,5.173,13.228,9.535,0,0,0,0.725,38.076,0.26,7.5,20170117122344,0,2017-01-17 12:23:50.9701+00,1,
0,818.51587,351.3,464.1,119.7,0,0,18,0,69,0,411.24518,399.6,389.9,0,0,0,0,0,0,0,0,0,24.4,19800106000005,5,2017-01-17 12:23:31.400449+00,4,
82.8,1321.879,364.2,570.4,32.7,1,309.1,22.5,51.522873,92,-0.154623,520.71326,399.6,415.7,0,0,0,0,0,0,3.7,5360.913,0.74,7.5,20170117122306,0,2017-01-17 12:23:11.943942+00,1,
98.3,929.27112,370.6,493.1,255,1,275.1,30.5,51.52269,93,-0.154758,520.71326,393.2,415.7,1.199,10.803,4.515,0,0,0,0.77,39.984,0.19,8,20170117121657,0,2017-01-17 12:17:04.344901+00,1,
103.1,880.19513,364.2,483.4,261.5,1,170.4,30.8,51.522835,92,-0.154772,506.57895,393.2,412.5,0.849,7.98,4.097,0,0,0,0.89,40.216,0.93,8.1,20170117121617,0,2017-01-17 12:16:24.91317+00,1,
107.5,553.02191,348,418.9,258.2,1,122,30.7,51.52306,91,-0.154932,464.17557,396.4,402.8,0.676,7.925,4.312,0,0,0,0.81,38.605,0.46,8.1,20170117121537,0,2017-01-17 12:15:45.205959+00,1,
105.3,520.30457,351.3,412.5,258.2,1,317.7,30.7,51.52272,98,-0.154845,478.31003,396.4,406.1,0.48,6.142,3.29,0,0,0,0.823,47.97,0.2,8,20170117121458,1,2017-01-17 12:15:05.682437+00,1,
104,602.0979,344.8,428.6,261.5,1,185.1,30.5,51.522766,97,-0.154838,506.57895,396.4,412.5,0.777,10.596,5.525,0,0,0,0.722,39.068,0.54,8.1,20170117121410,0,2017-01-17 12:14:18.730849+00,1,
105.6,618.45636,348,431.8,258.2,1,163.4,30,51.522896,91,-0.154935,492.44449,396.4,409.3,2.145,11.125,6.297,0,0,0,0.707,40.025,0.59,8.1,20170117121331,0,2017-01-17 12:13:39.353556+00,1,
0,887.44983,348,477,119.7,0,0,18.2,0,67,0,396.98563,399.6,386.7,0,0,0,0,0,0,0,0,0,24.5,19800106000005,2,2017-01-17 12:13:07.067685+00,4,
105.3,683.89117,348,444.7,261.5,1,156.8,30.6,51.522854,98,-0.154957,506.57895,399.6,412.5,2.402,8.176,5.336,0,0,0,0.724,38.937,0.43,8,20170117121251,0,2017-01-17 12:12:59.537502+00,1,
107.3,536.66309,344.8,415.7,258.2,1,298.4,32.8,51.522827,96,-0.154857,492.44449,396.4,409.3,1.64,8.002,4.941,0,0,0,0.759,39.862,0.78,8,20170117121212,0,2017-01-17 12:12:20.106087+00,1,
104.2,651.17389,360.9,438.3,255,1,319,33.2,51.522812,96,-0.154977,492.44449,396.4,409.3,0.886,8.551,4.634,0,0,0,0.882,41.395,0.48,8,20170117121132,0,2017-01-17 12:11:40.581484+00,1,
102.5,765.68451,354.5,460.8,258.2,1,3.6,34.1,51.522808,91,-0.154962,520.71326,399.6,415.7,1.556,12.775,6.937,0,0,0,0.781,41.604,0.39,8,20170117121051,0,2017-01-17 12:10:59.484746+00,1,
102,716.60852,351.3,451.2,258.2,1,166.5,34.8,51.52282,92,-0.154988,534.84784,389.9,418.9,0.967,10.182,4.631,0,0,0,0.907,39.444,0.22,8,20170117121009,0,2017-01-17 12:10:19.683545+00,1,
102.2,716.60852,348,451.2,258.2,1,227.6,35.5,51.52293,90,-0.155148,492.44449,396.4,409.3,1.011,12.003,5.263,0,0,0,0.893,39.024,0.19,8,20170117120930,0,2017-01-17 12:09:38.091564+00,1,
100.7,1060.1404,351.3,518.8,258.2,1,306,35.1,51.522938,91,-0.15502,492.44449,393.2,409.3,0.518,12.371,4.245,0,0,0,0.904,39.687,0.22,8,20170117120850,0,2017-01-17 12:08:58.336294+00,1,
103.1,749.32587,357.7,457.6,258.2,1,33.2,35,51.522732,93,-0.154725,506.57895,396.4,412.5,0.903,10.757,5.484,0,0,0,0.81,40.004,0.22,8,20170117120811,0,2017-01-17 12:08:18.868653+00,1,
104.2,961.98846,348,499.5,258.2,1,43.1,36,51.5228,91,-0.154718,520.71326,396.4,415.7,1.359,15.746,7.012,0,0,0,0.775,39.085,0.04,8,20170117120731,0,2017-01-17 12:07:39.32348+00,1,
104.3,961.98846,344.8,499.5,261.5,1,161.1,36,51.522846,94,-0.15472,478.31003,396.4,406.1,1.12,16.993,4.765,0,0,0,0.747,39.728,1.39,7.9,20170117120651,0,2017-01-17 12:06:59.729896+00,1,
103.4,1976.2255,360.9,699.3,255,1,269.7,36.9,51.522984,94,-0.154745,492.44449,396.4,409.3,1.673,11.164,6.985,0,0,0,0.754,39.385,0.37,7.9,20170117120612,0,2017-01-17 12:06:20.360955+00,1,
103.4,732.96716,354.5,454.4,261.5,1,153.8,37.2,51.522942,94,-0.154733,520.71326,402.8,415.7,0.939,22.852,6.632,0,0,0,0.768,38.343,0.13,7.9,20170117120532,0,2017-01-17 12:05:40.671873+00,1,
102.2,831.11914,351.3,473.7,255,1,254.4,35.6,51.522854,93,-0.15467,577.25122,396.4,428.6,1.336,25.296,8.821,0,0,0,0.761,44.225,0.13,7.8,20170117120454,0,2017-01-17 12:05:01.301222+00,1,
102.1,912.91248,348,489.8,261.5,1,2.4,35.9,51.522854,93,-0.15468,534.84784,393.2,418.9,2.483,14.974,9.675,0,0,0,0.708,39.563,0.26,7.7,20170117120410,0,2017-01-17 12:04:22.953892+00,1,
101.4,1092.8574,351.3,525.3,258.2,1,78.6,36.7,51.522831,93,-0.154725,520.71326,396.4,415.7,2.047,18.596,10.362,0,0,0,0.654,39.125,0.17,7.8,20170117120330,0,2017-01-17 12:03:38.375064+00,1,
101.7,651.17389,348,438.3,261.5,1,320.4,35.8,51.522861,91,-0.154865,492.44449,396.4,409.3,4.825,14.783,11.413,0,0,0,0.641,39.75,0.26,7.7,20170117120251,0,2017-01-17 12:02:58.928034+00,1,
98.9,651.17389,354.5,438.3,261.5,1,258.8,35.9,51.52293,95,-0.15484,492.44449,393.2,409.3,3.214,13.126,9.195,0,0,0,0.668,38.998,0.11,8,20170117120211,0,2017-01-17 12:02:19.200948+00,1,
93.1,765.68451,351.3,460.8,258.2,1,349,35.6,51.522984,98,-0.154815,492.44449,396.4,409.3,0.978,14.796,5.926,0,0,0,0.751,40.229,0.43,7.9,20170117120132,0,2017-01-17 12:01:39.821553+00,1,
92.8,716.60852,354.5,451.2,258.2,1,90.3,37,51.522923,91,-0.154803,534.84784,396.4,418.9,1.346,11.26,6.16,0,0,0,0.771,39.646,0.22,8,20170117120052,0,2017-01-17 12:01:00.655768+00,1,
0,973.61713,341.6,493.1,296.9,0,0,19.1,0,65,0,411.24518,399.6,389.9,0,0,0,0,0,0,0,0,0,24.6,19800106000226,0,2017-01-17 12:00:42.783765+00,4,
91.8,667.53253,348,441.5,258.2,1,319.7,37.1,51.522915,91,-0.154852,534.84784,399.6,418.9,1.01,16.861,8.189,0,0,0,0.764,39.324,0.15,8,20170117120012,0,2017-01-17 12:00:20.581952+00,1,
0,1008.084,348,499.5,293.7,0,0,19.2,0,65,0,411.24518,399.6,389.9,0,0,0,0,0,0,0,0,0,24.6,19800106000142,2,2017-01-17 11:59:54.46566+00,4,
91.8,683.89117,348,444.7,258.2,1,18.7,37.3,51.522934,91,-0.154858,506.57895,396.4,412.5,3.039,21.103,10.805,0,0,0,0.676,39.605,0.33,7.9,20170117115933,0,2017-01-17 11:59:41.088567+00,1,
92.2,667.53253,354.5,441.5,258.2,1,241.1,37.2,51.52301,97,-0.154863,478.31003,396.4,406.1,3.568,40.636,13.963,0,0,0,0.65,38.58,0.41,7.8,20170117115853,0,2017-01-17 11:59:01.531018+00,1,
92.9,814.7605,354.5,470.5,258.2,1,6.4,37.3,51.522995,93,-0.15485,548.9823,396.4,422.2,1.577,30.095,7.615,0,0,0,0.741,37.151,0.5,7.9,20170117115814,0,2017-01-17 11:58:22.065376+00,1,
92.6,569.38055,341.6,422.2,261.5,1,15.8,37.5,51.522949,91,-0.154875,478.31003,396.4,406.1,1.217,17.798,7.269,0,0,0,0.693,47.686,0.31,7.8,20170117115737,1,2017-01-17 11:57:43.107327+00,1,
91.6,683.89117,351.3,444.7,261.5,1,68.1,38.3,51.5229,94,-0.154918,492.44449,396.4,409.3,1.303,19.476,8.487,0,0,0,0.727,39.905,0.09,7.8,20170117115649,0,2017-01-17 11:56:57.697582+00,1,
0,1059.7842,341.6,509.2,293.7,0,0,19.3,0,65,0,411.24518,402.8,389.9,0,0,0,0,0,0,0,0,0,24.7,19800106000217,3,2017-01-17 11:56:21.184222+00,4,
88.8,847.47778,354.5,477,258.2,1,324.5,37.9,51.522861,99,-0.154998,478.31003,396.4,406.1,1.01,13.667,7.322,0,0,0,0.799,39.485,0.72,7.8,20170117115609,0,2017-01-17 11:56:18.213383+00,1,
0,1042.5508,338.4,506,293.7,0,0,19.2,0,64,0,411.24518,402.8,389.9,0,0,0,0,0,0,0,0,0,24.7,19800106000137,2,2017-01-17 11:55:48.789347+00,4,
88.3,1289.1616,351.3,564,261.5,1,186.4,37.4,51.522869,93,-0.15499,506.57895,396.4,412.5,1.56,12.029,7.52,0,0,0,0.75,39.007,0.19,7.8,20170117115530,0,2017-01-17 11:55:38.208392+00,1,
0,1042.5508,341.6,506,293.7,0,0,19.3,0,64,0,425.5047,402.8,393.2,0,0,0,0,0,0,0,0,0,24.7,19800106000051,1,2017-01-17 11:54:59.224876+00,4,
87.2,667.53253,348,441.5,258.2,1,339.3,37.1,51.522835,95,-0.15497,478.31003,393.2,406.1,1.189,9.559,5.999,0,0,0,0.785,39.923,0.24,7.8,20170117115451,0,2017-01-17 11:54:58.954298+00,1,
0,1042.5508,331.9,506,119.7,0,0,19.3,0,63,0,425.5047,396.4,393.2,0,0,0,0,0,0,0,0,0,24.7,19800106000005,0,2017-01-17 11:54:21.021567+00,4,
82.1,602.0979,341.6,428.6,258.2,1,233.7,36.2,51.522797,91,-0.154953,492.44449,396.4,409.3,1.922,10.099,6.854,0,0,0,0.72,38.404,0.19,7.7,20170117115411,0,2017-01-17 11:54:19.115068+00,1,
0,1125.5751,351.3,531.7,258.2,0,8,35.3,0.17,91,188.10001,534.84784,393.2,418.9,2.04,14.05,7.803,0,0,0,0.737,39.227,11,7.6,20170117115332,0,2017-01-17 11:53:39.670821+00,1,
0,700.24969,354.5,447.9,258.2,0,8,35.7,0.19,91,193.60001,506.57895,396.4,412.5,4.091,12.512,9.433,0,0,0,0.713,37.84,11,7.6,20170117115253,0,2017-01-17 11:53:01.872759+00,1,
0,700.24969,357.7,447.9,255,0,8,36.8,0.3,91,161,506.57895,396.4,412.5,3.181,13.636,7.993,0,0,0,0.816,37.74,11,7.8,20170117115215,0,2017-01-17 11:52:22.332503+00,1,
0,1077.0178,335.2,512.4,296.9,0,0,19.4,0,63,0,425.5047,402.8,393.2,0,0,0,0,0,0,0,0,0,24.7,19800106001856,0,2017-01-17 11:52:13.756066+00,4,
78.9,1092.8574,360.9,525.3,32.7,1,18.1,35.6,51.522919,92,-0.154932,492.44449,396.4,409.3,0.008,0.02,0.02,0,0,0,6.727,12.253,0.33,7.8,20170117115137,0,2017-01-17 11:51:43.557387+00,1,
0,1111.4847,341.6,518.8,293.7,0,0,19.7,0,63,0,411.24518,402.8,389.9,0,0,0,0,0,0,0,0,0,24.7,19800106001818,0,2017-01-17 11:51:36.962841+00,4,
0,1111.4847,338.4,518.8,293.7,0,0,20.1,0,63,0,396.98563,402.8,386.7,0,0,0,0,0,0,0,0,0,24.7,19800106001737,0,2017-01-17 11:50:59.336631+00,4,
0,1111.4847,335.2,518.8,293.7,0,0,19.6,0,62,0,411.24518,402.8,389.9,0,0,0,0,0,0,0,0,0,24.7,19800106001657,0,2017-01-17 11:50:18.940081+00,4,
0,1111.4847,335.2,518.8,296.9,0,0,19.7,0,62,0,411.24518,399.6,389.9,0,0,0,0,0,0,0,0,0,24.7,19800106001623,4,2017-01-17 11:49:38.556466+00,4,
42.3,847.47778,344.8,477,261.5,1,277.5,38.6,51.522583,91,-0.154655,464.17557,396.4,402.8,1.354,11.253,5.892,0,0,0,0.713,39.263,0.39,7.8,20170117114822,0,2017-01-17 11:48:30.711983+00,1,
0,1180.4186,338.4,531.7,293.7,0,0,19.7,0,62,0,439.76425,402.8,396.4,0,0,0,0,0,0,0,0,0,24.6,19800106001459,2,2017-01-17 11:48:17.174645+00,4,
40,1959.8668,364.2,696.1,258.2,1,239.3,39.8,51.522621,91,-0.15458,506.57895,396.4,412.5,0.752,13.617,6.348,0,0,0,0.75,39.627,0.17,7.9,20170117114743,0,2017-01-17 11:47:51.394674+00,1,
40.1,1125.5751,351.3,531.7,261.5,1,170,39.7,51.522678,92,-0.154573,506.57895,396.4,412.5,4.108,13.712,8.562,0,0,0,0.697,40.706,0.56,7.8,20170117114703,0,2017-01-17 11:47:12.118156+00,1,
40.3,716.60852,354.5,451.2,258.2,1,129.2,39.9,51.522785,91,-0.154635,492.44449,396.4,409.3,0.62,13.101,6.332,0,0,0,0.738,40.443,0.06,7.9,20170117114623,0,2017-01-17 11:46:31.522971+00,1,
0,1128.7183,331.9,522.1,293.7,0,0,19.6,0,62,0,411.24518,402.8,389.9,0,0,0,0,0,0,0,0,0,24.6,19800106001249,1,2017-01-17 11:46:03.241229+00,4,
45.7,749.32587,354.5,457.6,261.5,1,186.8,39.1,51.522812,93,-0.154737,506.57895,396.4,412.5,1.575,17.597,9.728,0,0,0,0.714,39.128,0.04,7.8,20170117114542,0,2017-01-17 11:45:51.67165+00,1,
0,1163.1852,331.9,528.5,296.9,0,0,19.7,0,62,0,425.5047,402.8,393.2,0,0,0,0,0,0,0,0,0,24.6,19800106001206,0,2017-01-17 11:45:30.37835+00,4,
50,831.11914,360.9,473.7,258.2,1,302,38.5,51.522846,91,-0.154773,506.57895,396.4,412.5,8.723,35.278,17.335,0,0,0,0.703,39.646,0.06,7.8,20170117114503,0,2017-01-17 11:45:11.090774+00,1,
0,1163.1852,328.7,528.5,293.7,0,0,19.8,0,61,0,411.24518,402.8,389.9,0,0,0,0,0,0,0,0,0,24.6,19800106001127,0,2017-01-17 11:44:45.832068+00,4,
49.3,634.81519,344.8,435.1,261.5,1,99,38.7,51.52282,98,-0.154773,506.57895,396.4,412.5,0.927,27.213,7.188,0,0,0,0.874,39.18,0.02,7.7,20170117114423,0,2017-01-17 11:44:32.051165+00,1,
0,1180.4186,325.5,531.7,293.7,0,0,20.1,0,61,0,425.5047,406.1,393.2,0,0,0,0,0,0,0,0,0,24.6,19800106001045,0,2017-01-17 11:44:06.936102+00,4,
50.4,683.89117,344.8,444.7,258.2,1,293.3,38.5,51.522762,91,-0.15471,506.57895,396.4,412.5,0.717,17.289,8.303,0,0,0,0.806,39.645,0.07,7.7,20170117114344,0,2017-01-17 11:43:52.084467+00,1,
0,1163.1852,328.7,528.5,293.7,0,0,20.2,0,61,0,411.24518,402.8,389.9,0,0,0,0,0,0,0,0,0,24.6,19800106001009,0,2017-01-17 11:43:26.336092+00,4,
51.8,814.7605,351.3,470.5,255,1,327.7,38.7,51.522743,93,-0.154632,492.44449,393.2,409.3,0.669,18.09,7.56,0,0,0,0.729,39.248,0.07,7.6,20170117114304,0,2017-01-17 11:43:12.964255+00,1,
0,1197.652,325.5,535,293.7,0,0,19.9,0,61,0,425.5047,402.8,393.2,0,0,0,0,0,0,0,0,0,24.6,19800106000928,2,2017-01-17 11:42:47.133424+00,4,
56.9,798.40179,360.9,467.3,258.2,1,182.5,39.1,51.522766,91,-0.154657,506.57895,389.9,412.5,1.899,8.865,5.687,0,0,0,0.685,39.742,0.04,7.5,20170117114225,0,2017-01-17 11:42:33.371374+00,1,
60.2,1141.9337,354.5,535,258.2,1,25.1,39.3,51.522861,95,-0.154708,534.84784,402.8,418.9,0.699,12.364,6.589,0,0,0,0.812,39.443,0.04,7.8,20170117114145,0,2017-01-17 11:41:53.43844+00,1,
0,1214.8855,325.5,538.2,293.7,0,0,19.7,0,60,0,411.24518,402.8,389.9,0,0,0,0,0,0,0,0,0,24.5,19800106000756,0,2017-01-17 11:41:19.45156+00,4,
59.9,634.81519,354.5,435.1,261.5,1,254.9,38.8,51.522766,91,-0.15469,506.57895,396.4,412.5,1.305,13.93,8.546,0,0,0,0.798,39.107,0.04,7.7,20170117114106,0,2017-01-17 11:41:13.804383+00,1,
0,1232.1187,325.5,541.4,293.7,0,0,19.9,0,60,0,525.32135,402.8,415.7,0,0,0,0,0,0,0,0,0,24.5,19800106000713,0,2017-01-17 11:40:36.48237+00,4,
64.7,683.89117,351.3,444.7,255,1,321.9,38.8,51.522827,91,-0.154692,520.71326,399.6,415.7,0.812,20.379,7.134,0,0,0,0.754,39.185,0.04,7.7,20170117114026,0,2017-01-17 11:40:34.292132+00,1,
61.6,782.04303,351.3,464.1,261.5,1,193.7,38,51.522774,95,-0.154658,492.44449,396.4,409.3,2.692,18.714,9.765,0,0,0,0.685,39.385,0.04,7.7,20170117113947,0,2017-01-17 11:39:55.090399+00,1,
0,1232.1187,328.7,541.4,293.7,0,0,19.8,0,60,0,425.5047,406.1,393.2,0,0,0,0,0,0,0,0,0,24.5,19800106000630,0,2017-01-17 11:39:54.335665+00,4,
59.9,765.68451,351.3,460.8,261.5,1,125.5,37.3,51.522835,97,-0.154742,534.84784,396.4,418.9,0.891,19.091,7.127,0,0,0,0.812,47.765,0.02,7.7,20170117113908,0,2017-01-17 11:39:15.305613+00,1,
0,1266.5858,328.7,547.9,293.7,0,0,19.9,0,60,0,439.76425,406.1,396.4,0,0,0,0,0,0,0,0,0,24.5,19800106000551,1,2017-01-17 11:39:09.651797+00,4,
57.5,782.04303,351.3,464.1,258.2,1,219.1,36.6,51.522861,94,-0.154703,520.71326,399.6,415.7,0.614,23.309,4.893,0,0,0,1.004,39.527,0.04,7.6,20170117113820,0,2017-01-17 11:38:28.23806+00,1,
0,1283.8193,325.5,551.1,296.9,0,0,19.9,0,60,0,439.76425,406.1,396.4,0,0,0,0,0,0,0,0,0,24.5,19800106000502,0,2017-01-17 11:38:27.752561+00,4,
59.3,634.81519,341.6,435.1,261.5,1,195.9,36.1,51.522903,92,-0.154668,478.31003,393.2,406.1,0.748,19.463,6.038,0,0,0,0.932,39.562,0.04,7.5,20170117113740,0,2017-01-17 11:37:48.946432+00,1,
0,1283.8193,322.3,551.1,293.7,0,0,19.9,0,60,0,439.76425,406.1,396.4,0,0,0,0,0,0,0,0,0,24.4,19800106000420,0,2017-01-17 11:37:40.362172+00,4,
55.3,634.81519,354.5,435.1,255,1,48.1,35.7,51.522953,92,-0.154663,506.57895,396.4,412.5,0.632,20.656,7.477,0,0,0,0.829,39.444,0.04,7.4,20170117113701,0,2017-01-17 11:37:09.406299+00,1,
0,1318.2859,322.3,557.5,293.7,0,0,19.9,0,60,0,439.76425,406.1,396.4,0,0,0,0,0,0,0,0,0,24.4,19800106000340,0,2017-01-17 11:37:01.457847+00,4,
60.8,602.0979,354.5,428.6,258.2,1,149.2,37.7,51.52293,99,-0.154698,492.44449,393.2,409.3,1.338,9.464,5.821,0,0,0,0.77,39.825,0.06,7.6,20170117113621,0,2017-01-17 11:36:29.611223+00,1,
0,1301.0527,319,554.3,293.7,0,0,19.9,0,60,0,439.76425,406.1,396.4,0,0,0,0,0,0,0,0,0,24.4,19800106000306,0,2017-01-17 11:36:22.322778+00,4,
64.2,782.04303,354.5,464.1,255,1,52.7,38.4,51.522995,98,-0.154697,506.57895,393.2,412.5,1.355,18.339,6.049,0,0,0,0.786,38.946,0.02,7.7,20170117113541,0,2017-01-17 11:35:49.912141+00,1,
0,1352.7532,322.3,564,293.7,0,0,19.9,0,60,0,439.76425,406.1,396.4,0,0,0,0,0,0,0,0,0,24.4,19800106000229,0,2017-01-17 11:35:46.825707+00,4,
0,1335.5197,315.8,560.7,293.7,0,0,20,0,60,0,439.76425,406.1,396.4,0,0,0,0,0,0,0,0,0,24.4,19800106000154,0,2017-01-17 11:35:10.944724+00,4,
65.3,765.68451,354.5,460.8,258.2,1,293.9,37.7,51.522964,93,-0.154702,464.17557,396.4,402.8,0.949,13.545,6.741,0,0,0,0.768,39.028,0.02,7.6,20170117113502,0,2017-01-17 11:35:10.489214+00,1,
0,1352.7532,319,564,293.7,0,0,20,0,59,0,439.76425,409.3,396.4,0,0,0,0,0,0,0,0,0,24.4,19800106000119,0,2017-01-17 11:34:36.349391+00,4,
67,700.24969,354.5,447.9,258.2,1,176.5,37.1,51.522968,91,-0.154748,478.31003,396.4,406.1,1.56,17.961,8.074,0,0,0,0.681,39.967,0.07,7.6,20170117113423,0,2017-01-17 11:34:31.223493+00,1,
0,1387.2201,319,570.4,293.7,0,0,20.5,0,60,0,439.76425,409.3,396.4,0,0,0,0,0,0,0,0,0,24.4,19800106000040,0,2017-01-17 11:34:00.473169+00,4,
67.1,602.0979,348,428.6,261.5,1,178.1,37.7,51.522915,100,-0.154825,506.57895,396.4,412.5,2.524,22.143,7.96,0,0,0,0.776,40.028,0.2,7.7,20170117113343,0,2017-01-17 11:33:52.361284+00,1,
0,1404.4531,312.6,573.6,119.7,0,0,20.1,0,59,0,439.76425,409.3,396.4,0,0,0,0,0,0,0,0,0,24.4,19800106000005,0,2017-01-17 11:33:22.123638+00,4,
69.1,732.96716,348,454.4,258.2,1,5.8,38.1,51.522915,91,-0.154837,492.44449,393.2,409.3,0.904,11.548,5.502,0,0,0,0.825,43.539,0.44,7.7,20170117113303,0,2017-01-17 11:33:12.024563+00,1,
67.2,847.47778,351.3,477,258.2,1,256.4,37.1,51.522808,99,-0.154823,506.57895,396.4,412.5,0.834,26.272,8.358,0,0,0,0.86,38.566,0.39,7.7,20170117113220,0,2017-01-17 11:32:29.829964+00,1,
0,1438.9204,312.6,580.1,293.7,0,0,20.2,0,59,0,454.02365,409.3,399.6,0,0,0,0,0,0,0,0,0,24.3,19800106000504,0,2017-01-17 11:32:01.866377+00,4,
65,1060.1404,348,518.8,258.2,1,69,37.6,51.522873,97,-0.154807,534.84784,399.6,418.9,1.031,12.196,5.888,0,0,0,0.86,39.847,0.28,7.8,20170117113141,0,2017-01-17 11:31:48.819667+00,1,
0,1473.3873,309.4,586.5,293.7,0,0,20.2,0,60,0,439.76425,409.3,396.4,0,0,0,0,0,0,0,0,0,24.3,19800106000424,0,2017-01-17 11:31:15.712028+00,4,
64.5,814.7605,354.5,470.5,255,1,193.7,36.8,51.522915,92,-0.154815,492.44449,393.2,409.3,0.955,13.34,6.353,0,0,0,0.928,42.605,0.15,7.9,20170117113101,0,2017-01-17 11:31:09.904732+00,1,
0,1490.6205,306.2,589.7,293.7,0,0,20.2,0,59,0,439.76425,409.3,396.4,0,0,0,0,0,0,0,0,0,24.3,19800106000348,0,2017-01-17 11:30:38.633944+00,4,
65.5,716.60852,351.3,451.2,258.2,1,223.1,37.1,51.522972,93,-0.154785,492.44449,399.6,409.3,0.729,9.647,5.291,0,0,0,0.922,40.204,0.26,7.9,20170117113018,0,2017-01-17 11:30:26.071683+00,1,
0,1542.3212,306.2,599.4,293.7,0,0,20.2,0,59,0,454.02365,412.5,399.6,0,0,0,0,0,0,0,0,0,24.3,19800106000312,0,2017-01-17 11:30:02.364265+00,4,
